	index	KEGG	pvalue	-log(pvalue)	pvalue_corrected
2145	2145	ko:K06298	0.00039708801653915126	7.831352597720968	0.0004634213189575744
2147	2147	ko:K06306	4.412673197422999e-05	10.028444791940512	5.520593606375973e-05
2152	2152	ko:K06331	2.3364646941804086e-08	17.57204177146654	3.757937281067065e-08
2153	2153	ko:K06333	3.7566079456697033e-10	21.702334521822873	6.849492335019288e-10
2154	2154	ko:K06334	1.4707607393431385e-06	13.429730781278385	2.2338861285652602e-06
2155	2155	ko:K06337	2.74932781424897e-12	26.61966466531043	5.346134334163707e-12
2156	2156	ko:K06338	0.00017649913922302107	8.642194558526208	0.00021063853832720977
2159	2159	ko:K06346	2.6434422870444793e-18	40.47444970946181	7.247630707432807e-18
2160	2160	ko:K06350	0.0011026816146279472	6.810010234388473	0.001260473276659329
2161	2161	ko:K06351	0.000705840805409214	7.256120833986225	0.0008130166330860805
2162	2162	ko:K06373	1.0382832580224185e-09	20.68569720116172	1.8855112671367368e-09
2163	2163	ko:K06374	3.7566079456697033e-10	21.702334521822873	6.849492335019288e-10
2164	2164	ko:K06378	1.0993672067252447e-10	22.93111618227887	2.0299850420276315e-10
2165	2165	ko:K06379	1.4707607393431385e-06	13.429730781278385	2.2338861285652602e-06
2166	2166	ko:K06381	3.444336203546993e-10	21.789119728061976	6.348445604543098e-10
2167	2167	ko:K06382	7.297586737375175e-07	14.130551941380093	1.1154882584273482e-06
2168	2168	ko:K06383	0.00039708801653915126	7.831352597720968	0.0004634213189575744
2169	2169	ko:K06384	0.0011026816146279472	6.810010234388473	0.001260473276659329
2170	2170	ko:K06385	7.297586737375175e-07	14.130551941380093	1.1154882584273482e-06
2172	2172	ko:K06387	7.297586737375175e-07	14.130551941380093	1.1154882584273482e-06
2173	2173	ko:K06390	7.297586737375175e-07	14.130551941380093	1.1154882584273482e-06
2174	2174	ko:K06391	0.00017649913922302107	8.642194558526208	0.00021063853832720977
2175	2175	ko:K06392	3.1143699012244266e-07	14.982068798080705	4.816670984548695e-07
2176	2176	ko:K06393	1.4707607393431385e-06	13.429730781278385	2.2338861285652602e-06
2177	2177	ko:K06394	7.297586737375175e-07	14.130551941380093	1.1154882584273482e-06
2178	2178	ko:K06395	0.00039708801653915126	7.831352597720968	0.0004634213189575744
2179	2179	ko:K06396	7.297586737375175e-07	14.130551941380093	1.1154882584273482e-06
2180	2180	ko:K06397	7.297586737375175e-07	14.130551941380093	1.1154882584273482e-06
2181	2181	ko:K06398	1.4707607393431385e-06	13.429730781278385	2.2338861285652602e-06
2182	2182	ko:K06399	1.4707607393431385e-06	13.429730781278385	2.2338861285652602e-06
2183	2183	ko:K06400	8.012735636722288e-19	41.66808453643322	2.249985020643151e-18
2184	2184	ko:K06402	0.00039708801653915126	7.831352597720968	0.0004634213189575744
2185	2185	ko:K06403	0.000705840805409214	7.256120833986225	0.0008130166330860805
2186	2186	ko:K06404	4.412673197422999e-05	10.028444791940512	5.520593606375973e-05
2187	2187	ko:K06405	3.7566079456697033e-10	21.702334521822873	6.849492335019288e-10
2188	2188	ko:K06406	4.478891350930562e-06	12.316135008472363	6.757392294205441e-06
2189	2189	ko:K06407	1.0993672067252447e-10	22.93111618227887	2.0299850420276315e-10
2190	2190	ko:K06408	2.3364646941804086e-08	17.57204177146654	3.757937281067065e-08
2191	2191	ko:K06409	3.82194262133495e-13	28.59284737595008	7.860403995117809e-13
2192	2192	ko:K06410	0.0011026816146279472	6.810010234388473	0.001260473276659329
2193	2193	ko:K06411	0.0011026816146279472	6.810010234388473	0.001260473276659329
2194	2194	ko:K06412	1.0993672067252447e-10	22.93111618227887	2.0299850420276315e-10
2195	2195	ko:K06413	4.412673197422999e-05	10.028444791940512	5.520593606375973e-05
2196	2196	ko:K06415	4.412673197422999e-05	10.028444791940512	5.520593606375973e-05
2197	2197	ko:K06416	1.4707607393431385e-06	13.429730781278385	2.2338861285652602e-06
2200	2200	ko:K06421	0.00017649913922302107	8.642194558526208	0.00021063853832720977
2202	2202	ko:K06436	0.00017649913922302107	8.642194558526208	0.00021063853832720977
2203	2203	ko:K06438	2.668216271867901e-06	12.834100371776444	4.036074167193037e-06
2204	2204	ko:K06442	1.4681487989902595e-21	47.9702846661094	4.532644659600908e-21
2205	2205	ko:K06518	5.957189202433534e-27	60.38519875133505	2.5363278845125395e-26
2207	2207	ko:K06596	4.412673197422999e-05	10.028444791940512	5.520593606375973e-05
2208	2208	ko:K06601	4.412673197422999e-05	10.028444791940512	5.520593606375973e-05
2209	2209	ko:K06602	4.412673197422999e-05	10.028444791940512	5.520593606375973e-05
2210	2210	ko:K06603	1.9471684747255315e-09	20.056889583881023	3.266166261647694e-09
2211	2211	ko:K06607	4.412673197422999e-05	10.028444791940512	5.520593606375973e-05
2212	2212	ko:K06608	0.00017649913922302107	8.642194558526208	0.00021063853832720977
2213	2213	ko:K06609	4.412673197422999e-05	10.028444791940512	5.520593606375973e-05
2214	2214	ko:K06714	7.297586737375175e-07	14.130551941380093	1.1154882584273482e-06
2215	2215	ko:K06718	4.412673197422999e-05	10.028444791940512	5.520593606375973e-05
2216	2216	ko:K06726	3.7566079456697033e-10	21.702334521822873	6.849492335019288e-10
2217	2217	ko:K06857	4.412673197422999e-05	10.028444791940512	5.520593606375973e-05
2218	2218	ko:K06860	4.412673197422999e-05	10.028444791940512	5.520593606375973e-05
2219	2219	ko:K06861	4.596333711818011e-22	49.1316130793326	1.4398068468607112e-21
2220	2220	ko:K06864	4.333008207488372e-15	33.07251435797322	1.0061685534921599e-14
2221	2221	ko:K06867	2.564265684644683e-26	58.925540262998794	1.0181937767348908e-25
2222	2222	ko:K06871	3.601573083783457e-26	58.585841700108084	1.4013393453266543e-25
2223	2223	ko:K06872	7.214283060008364e-23	50.98339431955675	2.462911412426029e-22
2224	2224	ko:K06877	1.673049628878719e-22	50.14222395970256	5.273348675209978e-22
2225	2225	ko:K06878	2.74932781424897e-12	26.61966466531043	5.346134334163707e-12
2226	2226	ko:K06879	7.382621255311619e-27	60.17066875164307	2.998775027382322e-26
2227	2227	ko:K06880	0.000705840805409214	7.256120833986225	0.0008130166330860805
2228	2228	ko:K06881	5.645445258318855e-23	51.22860806778763	1.9619128564379885e-22
2230	2230	ko:K06885	2.472150965070212e-09	19.818177229203442	4.12295562919421e-09
2231	2231	ko:K06886	3.7914650689649524e-18	40.11377916776205	9.787998076451744e-18
2232	2232	ko:K06887	1.9471684747255315e-09	20.056889583881023	3.266166261647694e-09
2233	2233	ko:K06889	9.579771324896421e-70	158.9213027879379	5.058616910003747e-68
2234	2234	ko:K06890	8.392298507662426e-24	53.13472779089257	2.946725883605822e-23
2235	2235	ko:K06891	8.592218139288375e-14	30.085334375821535	1.7915876386844374e-13
2236	2236	ko:K06894	3.395713823087663e-14	31.013677305838243	7.540673077375443e-14
2237	2237	ko:K06895	1.0512853936532384e-07	16.06808205106002	1.650396297526667e-07
2238	2238	ko:K06896	3.7914650689649524e-18	40.11377916776205	9.787998076451744e-18
2239	2239	ko:K06897	3.1143699012244266e-07	14.982068798080705	4.816670984548695e-07
2240	2240	ko:K06898	5.269283310095217e-09	19.061371477930535	8.766328125551208e-09
2241	2241	ko:K06901	2.235486425280296e-43	98.20670015441213	2.9132973734582315e-42
2242	2242	ko:K06902	8.392298507662426e-24	53.13472779089257	2.946725883605822e-23
2243	2243	ko:K06903	3.7914650689649524e-18	40.11377916776205	9.787998076451744e-18
2244	2244	ko:K06904	0.000705840805409214	7.256120833986225	0.0008130166330860805
2245	2245	ko:K06905	3.032957904819465e-16	35.73182313835182	7.266945692985236e-16
2246	2246	ko:K06906	2.3364646941804086e-08	17.57204177146654	3.757937281067065e-08
2247	2247	ko:K06907	3.032957904819465e-16	35.73182313835182	7.266945692985236e-16
2248	2248	ko:K06908	3.032957904819465e-16	35.73182313835182	7.266945692985236e-16
2249	2249	ko:K06909	3.032957904819465e-16	35.73182313835182	7.266945692985236e-16
2250	2250	ko:K06910	3.0352570436600436e-44	100.20344797767935	4.315159139692915e-43
2251	2251	ko:K06911	3.1143699012244266e-07	14.982068798080705	4.816670984548695e-07
2252	2252	ko:K06915	2.74932781424897e-12	26.61966466531043	5.346134334163707e-12
2253	2253	ko:K06917	3.032957904819465e-16	35.73182313835182	7.266945692985236e-16
2254	2254	ko:K06919	1.980470737950115e-48	109.8407499008255	3.928094644148862e-47
2255	2255	ko:K06920	3.313964108940118e-18	40.248386585079835	9.01309569695687e-18
2256	2256	ko:K06921	8.002771631230088e-64	145.28565801603662	3.536877114411037e-62
2257	2257	ko:K06923	1.0382832580224185e-09	20.68569720116172	1.8855112671367368e-09
2258	2258	ko:K06925	8.29227728518833e-40	89.98807908566198	6.980621002396636e-39
2259	2259	ko:K06926	8.851298330720985e-31	69.19957373051929	4.3152732629150506e-30
2260	2260	ko:K06928	4.412673197422999e-05	10.028444791940512	5.520593606375973e-05
2261	2261	ko:K06929	2.3364646941804086e-08	17.57204177146654	3.757937281067065e-08
2262	2262	ko:K06934	0.00017649913922302107	8.642194558526208	0.00021063853832720977
2263	2263	ko:K06937	1.9471684747255315e-09	20.056889583881023	3.266166261647694e-09
2264	2264	ko:K06940	2.3364646941804086e-08	17.57204177146654	3.757937281067065e-08
2265	2265	ko:K06941	3.9654382726947024e-58	132.17231900931836	1.4525650465564559e-56
2266	2266	ko:K06942	8.702310231660167e-45	101.45274065045307	1.3105034593307495e-43
2268	2268	ko:K06948	1.6575951558809117e-13	29.42823835821298	3.422946624586992e-13
2269	2269	ko:K06949	5.976348475017657e-42	94.92076414720022	6.768755682290194e-41
2270	2270	ko:K06950	6.535251121332349e-34	76.41068238832389	3.737318011158556e-33
2271	2271	ko:K06951	4.412673197422999e-05	10.028444791940512	5.520593606375973e-05
2273	2273	ko:K06956	8.535688687223968e-19	41.60486072412137	2.354552930953369e-18
2274	2274	ko:K06958	2.347767662017355e-38	86.64476858814456	1.7547836973828246e-37
2275	2275	ko:K06959	1.5950180420313316e-32	73.21583792801825	8.670245132218441e-32
2276	2276	ko:K06960	1.4681487989902595e-21	47.9702846661094	4.532644659600908e-21
2277	2277	ko:K06962	6.582789442680473e-17	37.25948799793437	1.6330458739437954e-16
2278	2278	ko:K06966	1.375691305621912e-25	57.245670952352924	5.291921332695075e-25
2279	2279	ko:K06967	1.809628019638128e-13	29.34048489877784	3.7312107139191823e-13
2280	2280	ko:K06968	4.412673197422999e-05	10.028444791940512	5.520593606375973e-05
2281	2281	ko:K06969	9.456295657956543e-38	85.25155280689441	6.841512125489556e-37
2283	2283	ko:K06972	5.114725244846275e-12	25.998897433540268	9.879559546577175e-12
2284	2284	ko:K06973	1.1750006673460023e-17	38.98267786534877	2.976668357276539e-17
2285	2285	ko:K06975	3.313964108940118e-18	40.248386585079835	9.01309569695687e-18
2286	2286	ko:K06977	2.74932781424897e-12	26.61966466531043	5.346134334163707e-12
2287	2287	ko:K06980	7.382621255311619e-27	60.17066875164307	2.998775027382322e-26
2289	2289	ko:K06987	6.401950352738482e-25	55.70802463829473	2.3599574011092172e-24
2290	2290	ko:K06988	7.297586737375175e-07	14.130551941380093	1.1154882584273482e-06
2291	2291	ko:K06989	2.74932781424897e-12	26.61966466531043	5.346134334163707e-12
2292	2292	ko:K06990	2.3364646941804086e-08	17.57204177146654	3.757937281067065e-08
2293	2293	ko:K06993	0.00017649913922302107	8.642194558526208	0.00021063853832720977
2294	2294	ko:K06994	3.2120190435669704e-20	44.8848021349326	9.255896124127075e-20
2295	2295	ko:K06995	4.412673197422999e-05	10.028444791940512	5.520593606375973e-05
2296	2296	ko:K06996	0.00017649913922302107	8.642194558526208	0.00021063853832720977
2297	2297	ko:K06997	4.00972290725492e-39	88.41209648827203	3.171893646089203e-38
2299	2299	ko:K06999	3.032957904819465e-16	35.73182313835182	7.266945692985236e-16
2300	2300	ko:K07000	3.3071641302904654e-24	54.065951167915614	1.179555206470266e-23
2301	2301	ko:K07001	6.388505458352633e-37	83.34114808732797	4.314894218216247e-36
2302	2302	ko:K07003	7.297586737375175e-07	14.130551941380093	1.1154882584273482e-06
2304	2304	ko:K07005	2.7146241404773645e-16	35.842707982232156	6.673314241342784e-16
2305	2305	ko:K07006	0.00017649913922302107	8.642194558526208	0.00021063853832720977
2306	2306	ko:K07007	3.1390986259696964e-26	58.72327672092824	1.2225646564360904e-25
2307	2307	ko:K07009	6.582789442680473e-17	37.25948799793437	1.6330458739437954e-16
2308	2308	ko:K07010	2.707304731754479e-41	93.41003523669937	2.881649486731338e-40
2309	2309	ko:K07011	8.544849777964032e-08	16.275352007648877	1.3732553042372237e-07
2310	2310	ko:K07012	1.2282261098645644e-11	25.122865081604928	2.3645678800707004e-11
2312	2312	ko:K07015	1.297090222740982e-15	34.27865292935814	3.0503000842480233e-15
2315	2315	ko:K07018	8.592218139288375e-14	30.085334375821535	1.7915876386844374e-13
2316	2316	ko:K07019	3.3356369181439295e-28	63.26771896274684	1.4710086452465528e-27
2317	2317	ko:K07023	9.998870705248724e-21	46.05181479573305	2.974060591627016e-20
2318	2318	ko:K07025	3.8883129795913136e-51	116.07386436047192	9.881175359386425e-50
2319	2319	ko:K07027	2.7146241404773645e-16	35.842707982232156	6.673314241342784e-16
2320	2320	ko:K07029	3.2120190435669704e-20	44.8848021349326	9.255896124127075e-20
2321	2321	ko:K07030	5.468595401571259e-25	55.86560552355391	2.055019307096926e-24
2322	2322	ko:K07031	1.0512853936532384e-07	16.06808205106002	1.650396297526667e-07
2323	2323	ko:K07032	8.592218139288375e-14	30.085334375821535	1.7915876386844374e-13
2324	2324	ko:K07033	2.7774012492443717e-27	61.148281822767046	1.1924935036354398e-26
2325	2325	ko:K07034	4.412673197422999e-05	10.028444791940512	5.520593606375973e-05
2326	2326	ko:K07035	1.4707607393431385e-06	13.429730781278385	2.2338861285652602e-06
2327	2327	ko:K07037	1.5065986891286692e-22	50.247017459545766	5.033549934262259e-22
2328	2328	ko:K07038	3.032957904819465e-16	35.73182313835182	7.266945692985236e-16
2329	2329	ko:K07039	3.7914650689649524e-18	40.11377916776205	9.787998076451744e-18
2330	2330	ko:K07040	1.5767113416222893e-40	91.64806247126053	1.5337101232144088e-39
2331	2331	ko:K07042	1.5767113416222893e-40	91.64806247126053	1.5337101232144088e-39
2332	2332	ko:K07043	6.439451972901181e-31	69.51769444369573	3.1775256943951704e-30
2333	2333	ko:K07045	1.4707607393431385e-06	13.429730781278385	2.2338861285652602e-06
2334	2334	ko:K07046	4.412673197422999e-05	10.028444791940512	5.520593606375973e-05
2335	2335	ko:K07048	8.592218139288375e-14	30.085334375821535	1.7915876386844374e-13
2336	2336	ko:K07052	5.412151983609416e-40	90.41475692714076	5.153585471980301e-39
2337	2337	ko:K07053	6.439451972901181e-31	69.51769444369573	3.1775256943951704e-30
2338	2338	ko:K07054	3.7914650689649524e-18	40.11377916776205	9.787998076451744e-18
2339	2339	ko:K07056	2.3005864659670773e-53	121.20384585304944	6.68156040758724e-52
2341	2341	ko:K07058	7.86844028055867e-41	92.34312895541152	8.079060146654431e-40
2342	2342	ko:K07062	4.412673197422999e-05	10.028444791940512	5.520593606375973e-05
2343	2343	ko:K07067	1.0993672067252447e-10	22.93111618227887	2.0299850420276315e-10
2344	2344	ko:K07068	4.412673197422999e-05	10.028444791940512	5.520593606375973e-05
2345	2345	ko:K07069	4.412673197422999e-05	10.028444791940512	5.520593606375973e-05
2346	2346	ko:K07071	0.00017649913922302107	8.642194558526208	0.00021063853832720977
2347	2347	ko:K07074	8.592218139288375e-14	30.085334375821535	1.7915876386844374e-13
2348	2348	ko:K07075	1.0512853936532384e-07	16.06808205106002	1.650396297526667e-07
2349	2349	ko:K07076	4.412673197422999e-05	10.028444791940512	5.520593606375973e-05
2350	2350	ko:K07077	4.412673197422999e-05	10.028444791940512	5.520593606375973e-05
2351	2351	ko:K07078	1.6575951558809117e-13	29.42823835821298	3.422946624586992e-13
2352	2352	ko:K07079	0.0028206239829180143	5.870797147970527	0.0032035355068560463
2353	2353	ko:K07080	4.333008207488372e-15	33.07251435797322	1.0061685534921599e-14
2354	2354	ko:K07082	3.9835880363097314e-39	88.41863569693278	3.171893646089203e-38
2355	2355	ko:K07084	1.6575951558809117e-13	29.42823835821298	3.422946624586992e-13
2356	2356	ko:K07085	2.3396472019591457e-21	47.50428680326557	7.152635731703674e-21
2357	2357	ko:K07088	7.508608885871014e-80	182.1907572258097	5.87115456345222e-78
2358	2358	ko:K07089	2.0670165171855458e-32	72.95661670424406	1.1117049151952949e-31
2359	2359	ko:K07090	1.609508661598334e-86	197.54638904419966	1.558157670966387e-84
2360	2360	ko:K07091	2.564265684644683e-26	58.925540262998794	1.0181937767348908e-25
2361	2361	ko:K07095	9.13948995374321e-26	57.654607837684225	3.545912800755715e-25
2362	2362	ko:K07096	4.412673197422999e-05	10.028444791940512	5.520593606375973e-05
2363	2363	ko:K07097	0.00017649913922302107	8.642194558526208	0.00021063853832720977
2364	2364	ko:K07098	5.546271292832808e-43	97.29803313589989	7.047230961455687e-42
2365	2365	ko:K07099	0.0028206239829180143	5.870797147970527	0.0032035355068560463
2366	2366	ko:K07101	8.592218139288375e-14	30.085334375821535	1.7915876386844374e-13
2367	2367	ko:K07102	3.2120190435669704e-20	44.8848021349326	9.255896124127075e-20
2368	2368	ko:K07104	7.382621255311619e-27	60.17066875164307	2.998775027382322e-26
2369	2369	ko:K07105	1.1750006673460023e-17	38.98267786534877	2.976668357276539e-17
2370	2370	ko:K07106	1.5537228813646169e-28	64.03172869381	7.035008057492798e-28
2371	2371	ko:K07107	7.86844028055867e-41	92.34312895541152	8.079060146654431e-40
2372	2372	ko:K07110	1.9471684747255315e-09	20.056889583881023	3.266166261647694e-09
2373	2373	ko:K07112	2.3364646941804086e-08	17.57204177146654	3.757937281067065e-08
2374	2374	ko:K07113	4.412673197422999e-05	10.028444791940512	5.520593606375973e-05
2375	2375	ko:K07114	3.6824433300951545e-17	37.84037010063874	9.265355557033972e-17
2377	2377	ko:K07118	5.114725244846275e-12	25.998897433540268	9.879559546577175e-12
2378	2378	ko:K07120	1.0993672067252447e-10	22.93111618227887	2.0299850420276315e-10
2379	2379	ko:K07121	1.9471684747255315e-09	20.056889583881023	3.266166261647694e-09
2380	2380	ko:K07122	1.673049628878719e-22	50.14222395970256	5.273348675209978e-22
2381	2381	ko:K07124	2.921059164713881e-33	74.91336179065135	1.6314596928195934e-32
2382	2382	ko:K07126	6.080721066513521e-28	62.667259318421166	2.670001280393518e-27
2384	2384	ko:K07130	1.673049628878719e-22	50.14222395970256	5.273348675209978e-22
2385	2385	ko:K07132	3.7914650689649524e-18	40.11377916776205	9.787998076451744e-18
2386	2386	ko:K07133	1.6518116005706829e-122	280.4135087199163	5.1663584368618434e-120
2387	2387	ko:K07137	5.126610139416358e-16	35.20691683867778	1.218993966483445e-15
2388	2388	ko:K07138	4.647650133761517e-22	49.12051030157903	1.4458565756598568e-21
2389	2389	ko:K07139	3.7138893368922665e-20	44.73962219359995	1.067185444791799e-19
2390	2390	ko:K07141	1.0993672067252447e-10	22.93111618227887	2.0299850420276315e-10
2391	2391	ko:K07146	3.7914650689649524e-18	40.11377916776205	9.787998076451744e-18
2393	2393	ko:K07149	2.7774012492443717e-27	61.148281822767046	1.1924935036354398e-26
2394	2394	ko:K07150	2.7022973222245612e-11	24.33433375161729	5.0915388842284824e-11
2395	2395	ko:K07151	4.412673197422999e-05	10.028444791940512	5.520593606375973e-05
2396	2396	ko:K07154	3.41203006039013e-33	74.75800062901648	1.8875257449722814e-32
2397	2397	ko:K07156	4.412673197422999e-05	10.028444791940512	5.520593606375973e-05
2398	2398	ko:K07160	1.0512853936532384e-07	16.06808205106002	1.650396297526667e-07
2400	2400	ko:K07164	1.0993672067252447e-10	22.93111618227887	2.0299850420276315e-10
2401	2401	ko:K07166	1.3425760380128985e-22	50.3622818609563	4.552889216480772e-22
2402	2402	ko:K07168	4.412673197422999e-05	10.028444791940512	5.520593606375973e-05
2403	2403	ko:K07171	1.548561600370749e-24	54.824715731545105	5.647041674535843e-24
2404	2404	ko:K07172	1.9471684747255315e-09	20.056889583881023	3.266166261647694e-09
2405	2405	ko:K07173	1.297090222740982e-15	34.27865292935814	3.0503000842480233e-15
2406	2406	ko:K07175	6.401950352738482e-25	55.70802463829473	2.3599574011092172e-24
2407	2407	ko:K07177	3.032957904819465e-16	35.73182313835182	7.266945692985236e-16
2408	2408	ko:K07180	4.412673197422999e-05	10.028444791940512	5.520593606375973e-05
2409	2409	ko:K07182	4.412673197422999e-05	10.028444791940512	5.520593606375973e-05
2410	2410	ko:K07192	8.535688687223968e-19	41.60486072412137	2.354552930953369e-18
2411	2411	ko:K07213	2.564265684644683e-26	58.925540262998794	1.0181937767348908e-25
2412	2412	ko:K07214	4.412673197422999e-05	10.028444791940512	5.520593606375973e-05
2413	2413	ko:K07216	4.412673197422999e-05	10.028444791940512	5.520593606375973e-05
2414	2414	ko:K07217	2.3364646941804086e-08	17.57204177146654	3.757937281067065e-08
2415	2415	ko:K07218	1.673049628878719e-22	50.14222395970256	5.273348675209978e-22
2416	2416	ko:K07219	3.7914650689649524e-18	40.11377916776205	9.787998076451744e-18
2417	2417	ko:K07220	2.3396472019591457e-21	47.50428680326557	7.152635731703674e-21
2419	2419	ko:K07222	1.9471684747255315e-09	20.056889583881023	3.266166261647694e-09
2421	2421	ko:K07227	0.00017649913922302107	8.642194558526208	0.00021063853832720977
2422	2422	ko:K07238	1.5767113416222893e-40	91.64806247126053	1.5337101232144088e-39
2423	2423	ko:K07240	9.13948995374321e-26	57.654607837684225	3.545912800755715e-25
2424	2424	ko:K07245	1.9471684747255315e-09	20.056889583881023	3.266166261647694e-09
2425	2425	ko:K07246	0.00039708801653915126	7.831352597720968	0.0004634213189575744
2426	2426	ko:K07248	4.412673197422999e-05	10.028444791940512	5.520593606375973e-05
2427	2427	ko:K07250	0.000705840805409214	7.256120833986225	0.0008130166330860805
2428	2428	ko:K07251	4.412673197422999e-05	10.028444791940512	5.520593606375973e-05
2429	2429	ko:K07253	4.412673197422999e-05	10.028444791940512	5.520593606375973e-05
2431	2431	ko:K07258	6.696575055476888e-48	108.62248825376697	1.2965844845509061e-46
2432	2432	ko:K07259	3.3071641302904654e-24	54.065951167915614	1.179555206470266e-23
2433	2433	ko:K07260	5.114725244846275e-12	25.998897433540268	9.879559546577175e-12
2435	2435	ko:K07262	8.592218139288375e-14	30.085334375821535	1.7915876386844374e-13
2436	2436	ko:K07263	5.831988961085711e-31	69.6167797809288	2.9167118223584873e-30
2437	2437	ko:K07265	1.9471684747255315e-09	20.056889583881023	3.266166261647694e-09
2438	2438	ko:K07266	1.9471684747255315e-09	20.056889583881023	3.266166261647694e-09
2439	2439	ko:K07270	4.412673197422999e-05	10.028444791940512	5.520593606375973e-05
2440	2440	ko:K07271	6.576264564195757e-16	34.95789459917854	1.5591307124209881e-15
2441	2441	ko:K07273	4.605654390068163e-15	33.011491631049935	1.0479345691112005e-14
2442	2442	ko:K07274	3.7914650689649524e-18	40.11377916776205	9.787998076451744e-18
2443	2443	ko:K07276	4.412673197422999e-05	10.028444791940512	5.520593606375973e-05
2444	2444	ko:K07277	1.2790214571634494e-28	64.2262873048617	5.863022823930761e-28
2445	2445	ko:K07278	1.4375207369181414e-35	80.2275583355241	9.019998944921548e-35
2446	2446	ko:K07282	1.2782733146185546e-29	66.52945750253315	5.987856333224704e-29
2447	2447	ko:K07284	7.450545298520971e-84	191.4088605873546	6.311232746622139e-82
2448	2448	ko:K07287	1.673049628878719e-22	50.14222395970256	5.273348675209978e-22
2449	2449	ko:K07289	3.3356369181439295e-28	63.26771896274684	1.4710086452465528e-27
2450	2450	ko:K07290	4.412673197422999e-05	10.028444791940512	5.520593606375973e-05
2452	2452	ko:K07300	4.412673197422999e-05	10.028444791940512	5.520593606375973e-05
2453	2453	ko:K07301	7.297586737375175e-07	14.130551941380093	1.1154882584273482e-06
2454	2454	ko:K07304	1.980470737950115e-48	109.8407499008255	3.928094644148862e-47
2455	2455	ko:K07305	3.3071641302904654e-24	54.065951167915614	1.179555206470266e-23
2456	2456	ko:K07306	2.7580702884815438e-52	118.71989357133526	7.628784893174121e-51
2457	2457	ko:K07307	9.118638553833185e-75	170.4835614629887	5.980061993529957e-73
2458	2458	ko:K07308	4.412673197422999e-05	10.028444791940512	5.520593606375973e-05
2459	2459	ko:K07313	8.058804464385108e-14	30.149426085880762	1.7856729674217902e-13
2460	2460	ko:K07315	2.319438258995045e-11	24.487110996317938	4.386435330732025e-11
2461	2461	ko:K07316	3.274812729937088e-16	35.65510080215105	7.791333270874312e-16
2462	2462	ko:K07317	0.00039708801653915126	7.831352597720968	0.0004634213189575744
2463	2463	ko:K07318	2.3364646941804086e-08	17.57204177146654	3.757937281067065e-08
2464	2464	ko:K07319	0.00017649913922302107	8.642194558526208	0.00021063853832720977
2465	2465	ko:K07320	1.673049628878719e-22	50.14222395970256	5.273348675209978e-22
2466	2466	ko:K07322	7.297586737375175e-07	14.130551941380093	1.1154882584273482e-06
2467	2467	ko:K07323	7.382621255311619e-27	60.17066875164307	2.998775027382322e-26
2470	2470	ko:K07335	2.4797010131426758e-27	61.26165951714685	1.07833842988643e-26
2471	2471	ko:K07340	0.00017649913922302107	8.642194558526208	0.00021063853832720977
2472	2472	ko:K07341	1.5065986891286692e-22	50.247017459545766	5.033549934262259e-22
2473	2473	ko:K07343	8.592218139288375e-14	30.085334375821535	1.7915876386844374e-13
2475	2475	ko:K07386	3.395713823087663e-14	31.013677305838243	7.540673077375443e-14
2476	2476	ko:K07387	0.00017649913922302107	8.642194558526208	0.00021063853832720977
2477	2477	ko:K07391	2.6434422870444793e-18	40.47444970946181	7.247630707432807e-18
2478	2478	ko:K07393	0.000705840805409214	7.256120833986225	0.0008130166330860805
2479	2479	ko:K07397	2.74932781424897e-12	26.61966466531043	5.346134334163707e-12
2480	2480	ko:K07399	4.412673197422999e-05	10.028444791940512	5.520593606375973e-05
2481	2481	ko:K07402	2.4205906683866732e-20	45.16769027164874	7.106225023581381e-20
2483	2483	ko:K07404	9.589702941968254e-18	39.18584176128868	2.4369832601276824e-17
2484	2484	ko:K07405	0.00017649913922302107	8.642194558526208	0.00021063853832720977
2485	2485	ko:K07406	1.673049628878719e-22	50.14222395970256	5.273348675209978e-22
2486	2486	ko:K07407	3.41203006039013e-33	74.75800062901648	1.8875257449722814e-32
2487	2487	ko:K07442	1.9471684747255315e-09	20.056889583881023	3.266166261647694e-09
2488	2488	ko:K07443	6.18475683619379e-13	28.111518518936887	1.2598808264510997e-12
2489	2489	ko:K07444	2.921059164713881e-33	74.91336179065135	1.6314596928195934e-32
2490	2490	ko:K07447	5.976348475017657e-42	94.92076414720022	6.768755682290194e-41
2491	2491	ko:K07448	4.605654390068163e-15	33.011491631049935	1.0479345691112005e-14
2492	2492	ko:K07450	4.412673197422999e-05	10.028444791940512	5.520593606375973e-05
2493	2493	ko:K07451	6.18475683619379e-13	28.111518518936887	1.2598808264510997e-12
2494	2494	ko:K07452	1.908862036083533e-12	26.984513844051385	3.86525549736835e-12
2495	2495	ko:K07454	0.00039708801653915126	7.831352597720968	0.0004634213189575744
2496	2496	ko:K07455	3.032957904819465e-16	35.73182313835182	7.266945692985236e-16
2497	2497	ko:K07456	1.6625917045426955e-28	63.96400495117951	7.47798437021084e-28
2498	2498	ko:K07457	2.3364646941804086e-08	17.57204177146654	3.757937281067065e-08
2499	2499	ko:K07458	0.0011026816146279472	6.810010234388473	0.001260473276659329
2500	2500	ko:K07459	1.6575951558809117e-13	29.42823835821298	3.422946624586992e-13
2501	2501	ko:K07460	3.695914949162291e-19	42.44188862496249	1.048680403579475e-18
2502	2502	ko:K07461	5.831988961085711e-31	69.6167797809288	2.9167118223584873e-30
